,Zeit,FahrradbrueckeFahrradbruecke,FahrradbrueckeFahrradbruecke stadteinwärts Fahrräder,FahrradbrueckeFahrradbruecke stadtauswärts Fahrräder,Symbol Wetter,Temperatur (°C),Gefühlte Temperatur (°C),Regen (mm),
,2021-11-29 00:00:00,28,15,13,Mäßige bis starke Schneefälle,-1,-4,0.1,
,2021-11-29 01:00:00,7,4,3,Mäßige bis starke Schneefälle,-1,-4,0.1,
,2021-11-29 02:00:00,9,4,5,Leichter Schneefall,-2,-4,0,
,2021-11-29 03:00:00,1,1,0,Leichter Schneefall,-2,-4,0,
,2021-11-29 04:00:00,5,3,2,Leichter Schneefall,-2,-4,0,
,2021-11-29 05:00:00,46,27,19,Mäßige bis starke Schneefälle,-1,-4,0,
,2021-11-29 06:00:00,130,71,59,Mäßige bis starke Schneefälle,-1,-3,0,
,2021-11-29 07:00:00,879,553,326,Mäßige bis starke Schneefälle,-1,-3,0,
,2021-11-29 08:00:00,670,381,289,Mäßiger Schneefall,-1,-3,0,
,2021-11-29 09:00:00,577,340,237,Mäßiger Schneefall,-1,-3,0,
,2021-11-29 10:00:00,284,159,125,Mäßiger Schneefall,0,-3,0,
,2021-11-29 11:00:00,449,212,237,Mäßige bis starke Schneefälle,0,-2,0.1,
,2021-11-29 12:00:00,452,185,267,Mäßige bis starke Schneefälle,1,-2,0.1,
,2021-11-29 13:00:00,785,381,404,Mäßige bis starke Schneefälle,1,-2,0.1,
,2021-11-29 14:00:00,493,241,252,Mäßiger Schneefall,1,-2,0.1,
,2021-11-29 15:00:00,834,391,443,Mäßiger Schneefall,1,-2,0.1,
,2021-11-29 16:00:00,651,317,334,Mäßiger Schneefall,0,-3,0,
,2021-11-29 17:00:00,817,350,467,Mäßige bis starke Schneefälle,-1,-4,0.1,
,2021-11-29 18:00:00,594,265,329,Mäßige bis starke Schneefälle,-2,-5,0.1,
,2021-11-29 19:00:00,432,209,223,Mäßige bis starke Schneefälle,-1,-5,0,
,2021-11-29 20:00:00,311,155,156,Mäßige bis starke Schneefälle,-1,-6,0.1,
,2021-11-29 21:00:00,193,82,111,Mäßige bis starke Schneefälle,-1,-6,0.1,
,2021-11-29 22:00:00,127,50,77,Mäßige bis starke Schneefälle,-1,-6,0,
,2021-11-29 23:00:00,90,31,59,Starker Schneefall,-1,-6,0.1,
,2021-11-30 00:00:00,33,14,19,Starker Schneefall,-1,-6,0.2,
,2021-11-30 01:00:00,31,12,19,Starker Schneefall,-1,-6,0.1,
,2021-11-30 02:00:00,10,5,5,Bedeckt,-1,-6,0,
,2021-11-30 03:00:00,3,1,2,Bedeckt,0,-6,0,
,2021-11-30 04:00:00,3,3,0,Bedeckt,0,-6,0,
,2021-11-30 05:00:00,41,24,17,Leichter Schneefall,0,-6,0,
,2021-11-30 06:00:00,128,69,59,Leichter Schneefall,0,-5,0,
,2021-11-30 07:00:00,861,547,314,Leichter Schneefall,0,-5,0,
,2021-11-30 08:00:00,644,343,301,Bewölkt,0,-5,0,
,2021-11-30 09:00:00,631,375,256,Bewölkt,0,-5,0,
,2021-11-30 10:00:00,334,193,141,Bewölkt,1,-4,0,
,2021-11-30 11:00:00,445,220,225,Bedeckt,2,-3,0,
,2021-11-30 12:00:00,526,219,307,Bedeckt,2,-2,0,
,2021-11-30 13:00:00,764,339,425,Bedeckt,2,-2,0,
,2021-11-30 14:00:00,481,233,248,Bedeckt,2,-3,0,
,2021-11-30 15:00:00,812,374,438,Bedeckt,2,-3,0,
,2021-11-30 16:00:00,613,255,358,Bedeckt,2,-3,0,
,2021-11-30 17:00:00,787,341,446,Starker Schneefall,2,-3,0.2,
,2021-11-30 18:00:00,594,267,327,Starker Schneefall,2,-3,0.2,
,2021-11-30 19:00:00,351,159,192,Starker Schneefall,2,-3,0.1,
,2021-11-30 20:00:00,271,130,141,Leichter Eisregen,2,-3,0.3,
,2021-11-30 21:00:00,134,65,69,Leichter Eisregen,2,-3,0.4,
,2021-11-30 22:00:00,109,46,63,Leichter Eisregen,2,-2,0.2,
,2021-11-30 23:00:00,85,31,54,Stellenweiser leichter Regenfall,3,-2,0.3,
,2021-12-01 00:00:00,24,9,15,Stellenweiser leichter Regenfall,3,-1,0.5,
,2021-12-01 01:00:00,27,11,16,Stellenweiser leichter Regenfall,2,-2,0.3,
,2021-12-01 02:00:00,6,3,3,Leicht bewölkt,2,-2,0,
,2021-12-01 03:00:00,5,1,4,Leicht bewölkt,1,-3,0,
,2021-12-01 04:00:00,7,6,1,Leicht bewölkt,1,-3,0,
,2021-12-01 05:00:00,39,23,16,Leicht bewölkt,1,-3,0,
,2021-12-01 06:00:00,127,62,65,Leicht bewölkt,1,-3,0,
,2021-12-01 07:00:00,883,561,322,Leicht bewölkt,1,-3,0,
,2021-12-01 08:00:00,627,341,286,Bewölkt,2,-2,0,
,2021-12-01 09:00:00,615,361,254,Bewölkt,2,-2,0,
,2021-12-01 10:00:00,407,236,171,Bewölkt,3,-1,0,
,2021-12-01 11:00:00,557,261,296,Bedeckt,4,0,0,
,2021-12-01 12:00:00,530,252,278,Bedeckt,5,1,0,
,2021-12-01 13:00:00,843,394,449,Bedeckt,5,2,0,
,2021-12-01 14:00:00,495,246,249,Bewölkt,6,2,0,
,2021-12-01 15:00:00,746,300,446,Bewölkt,6,2,0,
,2021-12-01 16:00:00,594,274,320,Bewölkt,6,2,0,
,2021-12-01 17:00:00,710,337,373,Nieselregen,5,1,0.1,
,2021-12-01 18:00:00,500,226,274,Nieselregen,5,1,0.1,
,2021-12-01 19:00:00,385,192,193,Nieselregen,5,1,0.1,
,2021-12-01 20:00:00,310,155,155,Nieselregen,4,1,0.2,
,2021-12-01 21:00:00,174,71,103,Nieselregen,4,1,0.2,
,2021-12-01 22:00:00,174,75,99,Nieselregen,4,1,0.1,
,2021-12-01 23:00:00,94,36,58,Leichter Regenschauer,4,1,0.1,
,2021-12-02 00:00:00,46,15,31,Leichter Regenschauer,4,1,0.2,
,2021-12-02 01:00:00,38,13,25,Leichter Regenschauer,4,1,0.1,
,2021-12-02 02:00:00,12,5,7,Bedeckt,4,0,0,
,2021-12-02 03:00:00,10,3,7,Bedeckt,4,0,0,
,2021-12-02 04:00:00,5,5,0,Bedeckt,4,0,0,
,2021-12-02 05:00:00,32,18,14,Leichte Eisregen,4,0,0.1,
,2021-12-02 06:00:00,138,71,67,Leichte Eisregen,4,0,0.2,
,2021-12-02 07:00:00,841,563,278,Leichte Eisregen,3,0,0.1,
,2021-12-02 08:00:00,663,372,291,Leichter Eisregen,3,0,0.1,
,2021-12-02 09:00:00,596,335,261,Leichter Eisregen,3,0,0.1,
,2021-12-02 10:00:00,395,214,181,Leichter Eisregen,3,0,0,
,2021-12-02 11:00:00,516,255,261,Mäßige bis starke Schneefälle,3,0,0.1,
,2021-12-02 12:00:00,502,240,262,Mäßige bis starke Schneefälle,3,0,0.1,
,2021-12-02 13:00:00,769,346,423,Mäßige bis starke Schneefälle,3,0,0,
,2021-12-02 14:00:00,555,257,298,Mäßige bis starke Schneefälle,3,0,0,
,2021-12-02 15:00:00,654,283,371,Mäßige bis starke Schneefälle,3,0,0,
,2021-12-02 16:00:00,609,309,300,Mäßige bis starke Schneefälle,2,-1,0,
,2021-12-02 17:00:00,751,323,428,Mäßige bis starke Schneefälle,1,-2,0.1,
,2021-12-02 18:00:00,563,271,292,Mäßige bis starke Schneefälle,0,-3,0.2,
,2021-12-02 19:00:00,433,182,251,Mäßige bis starke Schneefälle,0,-3,0.1,
,2021-12-02 20:00:00,283,120,163,Leichter Schneefall,0,-3,0,
,2021-12-02 21:00:00,154,65,89,Leichter Schneefall,0,-3,0,
,2021-12-02 22:00:00,134,53,81,Leichter Schneefall,-1,-4,0,
,2021-12-02 23:00:00,124,51,73,Mäßige bis starke Schneefälle,-2,-5,0.1,
,2021-12-03 00:00:00,53,23,30,Mäßige bis starke Schneefälle,-3,-7,0.2,
,2021-12-03 01:00:00,35,10,25,Mäßige bis starke Schneefälle,-3,-6,0.1,
,2021-12-03 02:00:00,18,7,11,Leicht bewölkt,-3,-6,0,
,2021-12-03 03:00:00,10,4,6,Leicht bewölkt,-3,-6,0,
,2021-12-03 04:00:00,6,5,1,Leicht bewölkt,-3,-6,0,
,2021-12-03 05:00:00,31,19,12,Stellenweise leichter Schneefall,-3,-6,0,
,2021-12-03 06:00:00,119,62,57,Stellenweise leichter Schneefall,-4,-6,0,
,2021-12-03 07:00:00,810,506,304,Stellenweise leichter Schneefall,-4,-6,0,
,2021-12-03 08:00:00,543,292,251,Sonnig,-4,-6,0,
,2021-12-03 09:00:00,543,341,202,Sonnig,-4,-7,0,
,2021-12-03 10:00:00,448,265,183,Sonnig,-2,-5,0,
,2021-12-03 11:00:00,526,266,260,Sonnig,-1,-4,0,
,2021-12-03 12:00:00,658,283,375,Sonnig,1,-2,0,
,2021-12-03 13:00:00,908,335,573,Sonnig,1,-1,0,
,2021-12-03 14:00:00,576,276,300,Sonnig,1,-1,0,
,2021-12-03 15:00:00,667,296,371,Sonnig,1,0,0,
,2021-12-03 16:00:00,611,278,333,Sonnig,0,-2,0,
,2021-12-03 17:00:00,625,318,307,Sonnig,-2,-4,0,
,2021-12-03 18:00:00,477,221,256,Sonnig,-4,-5,0,
,2021-12-03 19:00:00,385,189,196,Sonnig,-4,-6,0,
,2021-12-03 20:00:00,285,146,139,Sonnig,-4,-7,0,
,2021-12-03 21:00:00,205,97,108,Sonnig,-5,-8,0,
,2021-12-03 22:00:00,154,64,90,Sonnig,-4,-7,0,
,2021-12-03 23:00:00,144,59,85,Bedeckt,-3,-6,0,
,2021-12-04 00:00:00,135,50,85,Bedeckt,-2,-4,0,
,2021-12-04 01:00:00,91,29,62,Bedeckt,-1,-4,0,
,2021-12-04 02:00:00,52,25,27,Bedeckt,-1,-4,0,
,2021-12-04 03:00:00,50,12,38,Bedeckt,0,-4,0,
,2021-12-04 04:00:00,18,11,7,Bedeckt,0,-3,0,
,2021-12-04 05:00:00,24,13,11,Leichter Eisregen,1,-3,0.4,
,2021-12-04 06:00:00,34,19,15,Leichter Eisregen,1,-2,0.5,
,2021-12-04 07:00:00,38,21,17,Leichter Eisregen,1,-2,0.2,
,2021-12-04 08:00:00,100,66,34,Leichter Regenfall,2,-2,0.4,
,2021-12-04 09:00:00,148,82,66,Leichter Regenfall,2,-2,0.5,
,2021-12-04 10:00:00,225,133,92,Leichter Regenfall,2,-1,0.2,
,2021-12-04 11:00:00,307,155,152,Leichter Regenfall,3,-1,0.4,
,2021-12-04 12:00:00,322,181,141,Leichter Regenfall,3,0,0.5,
,2021-12-04 13:00:00,239,117,122,Leichter Regenfall,4,1,0.2,
,2021-12-04 14:00:00,242,104,138,Stellenweiser Regenfall,5,1,0,
,2021-12-04 15:00:00,235,120,115,Stellenweiser Regenfall,6,2,0,
,2021-12-04 16:00:00,248,116,132,Stellenweiser Regenfall,6,2,0,
,2021-12-04 17:00:00,246,110,136,Leichter Regenfall,6,2,0.3,
,2021-12-04 18:00:00,254,121,133,Leichter Regenfall,6,2,0.4,
,2021-12-04 19:00:00,148,72,76,Leichter Regenfall,5,2,0.2,
,2021-12-04 20:00:00,171,70,101,Nieselregen,4,1,0.2,
,2021-12-04 21:00:00,95,46,49,Nieselregen,4,1,0.2,
,2021-12-04 22:00:00,76,33,43,Nieselregen,4,0,0.1,
,2021-12-04 23:00:00,73,28,45,Mäßige bis starke Schneefälle,3,-1,0.1,
,2021-12-05 00:00:00,49,27,22,Mäßige bis starke Schneefälle,3,-2,0.2,
,2021-12-05 01:00:00,68,27,41,Mäßige bis starke Schneefälle,3,-2,0.1,
,2021-12-05 02:00:00,51,22,29,Mäßige bis starke Schneefälle,2,-2,0,
,2021-12-05 03:00:00,40,13,27,Mäßige bis starke Schneefälle,2,-2,0,
,2021-12-05 04:00:00,23,12,11,Mäßige bis starke Schneefälle,2,-2,0,
,2021-12-05 05:00:00,18,6,12,Mäßige bis starke Schneefälle,1,-2,0,
,2021-12-05 06:00:00,26,17,9,Mäßige bis starke Schneefälle,1,-2,0,
,2021-12-05 07:00:00,32,15,17,Mäßige bis starke Schneefälle,1,-2,0,
,2021-12-05 08:00:00,52,28,24,Leichter Schneefall,1,-2,0,
,2021-12-05 09:00:00,128,64,64,Leichter Schneefall,1,-2,0,
,2021-12-05 10:00:00,166,75,91,Leichter Schneefall,2,-1,0,
,2021-12-05 11:00:00,233,118,115,Leichte Schneeschauer,3,0,0,
,2021-12-05 12:00:00,282,123,159,Leichte Schneeschauer,4,1,0,
,2021-12-05 13:00:00,294,159,135,Leichte Schneeschauer,3,1,0,
,2021-12-05 14:00:00,375,219,156,Bewölkt,3,1,0,
,2021-12-05 15:00:00,271,128,143,Bewölkt,3,1,0,
,2021-12-05 16:00:00,282,121,161,Bewölkt,2,-1,0,
,2021-12-05 17:00:00,295,107,188,Leichte Schneeschauer,0,-2,0,
,2021-12-05 18:00:00,210,104,106,Leichte Schneeschauer,-2,-3,0,
,2021-12-05 19:00:00,179,99,80,Leichte Schneeschauer,-1,-3,0,
,2021-12-05 20:00:00,128,72,56,Mäßiger Schneefall,-1,-3,0,
,2021-12-05 21:00:00,76,38,38,Mäßiger Schneefall,-1,-3,0,
,2021-12-05 22:00:00,62,32,30,Mäßiger Schneefall,-1,-4,0,
,2021-12-05 23:00:00,45,24,21,Leichter Schneefall,-2,-4,0,
,2021-12-06 00:00:00,30,20,10,Leichter Schneefall,-2,-5,0.1,
,2021-12-06 01:00:00,15,8,7,Leichter Schneefall,-2,-5,0,
,2021-12-06 02:00:00,7,2,5,Mäßiger Schneefall,-2,-5,0.1,
,2021-12-06 03:00:00,1,1,0,Mäßiger Schneefall,-2,-5,0.1,
,2021-12-06 04:00:00,5,3,2,Mäßiger Schneefall,-2,-5,0,
,2021-12-06 05:00:00,32,16,16,Starker Schneefall,-2,-5,0.1,
,2021-12-06 06:00:00,142,80,62,Starker Schneefall,-2,-6,0.2,
,2021-12-06 07:00:00,874,525,349,Starker Schneefall,-1,-5,0.1,
,2021-12-06 08:00:00,629,331,298,Starker Schneefall,-1,-4,0.2,
,2021-12-06 09:00:00,565,347,218,Starker Schneefall,0,-3,0.3,
,2021-12-06 10:00:00,327,181,146,Starker Schneefall,0,-3,0.2,
,2021-12-06 11:00:00,492,231,261,Starker Schneefall,1,-2,0.2,
,2021-12-06 12:00:00,515,239,276,Starker Schneefall,1,-2,0.3,
,2021-12-06 13:00:00,835,382,453,Starker Schneefall,1,-2,0.2,
,2021-12-06 14:00:00,558,299,259,Mäßige bis starke Schneefälle,2,-2,0.1,
,2021-12-06 15:00:00,831,359,472,Mäßige bis starke Schneefälle,2,-2,0.1,
,2021-12-06 16:00:00,693,313,380,Mäßige bis starke Schneefälle,1,-3,0,
,2021-12-06 17:00:00,792,326,466,Mäßige bis starke Schneefälle,0,-4,0,
,2021-12-06 18:00:00,587,265,322,Mäßige bis starke Schneefälle,-1,-5,0,
,2021-12-06 19:00:00,442,191,251,Mäßige bis starke Schneefälle,-2,-4,0,
